iso_a0,pais,adm_1_name,ano,mes,agua_basica
BRA,Brazil,PARANA,2021,6,99.4273
BRA,Brazil,PARANA,2021,7,99.4273
BRA,Brazil,PARANA,2021,8,99.4273
BRA,Brazil,PARANA,2021,9,99.4273
BRA,Brazil,PARANA,2021,10,99.4273
BRA,Brazil,PARANA,2021,11,99.4273
BRA,Brazil,PARANA,2021,12,99.4273
BRA,Brazil,PARANA,2020,1,99.0721
BRA,Brazil,PARANA,2020,2,99.0721
BRA,Brazil,PARANA,2020,3,99.0721
BRA,Brazil,PARANA,2020,4,99.0721
BRA,Brazil,PARANA,2020,5,99.0721
BRA,Brazil,PARANA,2020,6,99.0721
BRA,Brazil,PARANA,2020,7,99.0721
BRA,Brazil,PARANA,2020,8,99.0721
BRA,Brazil,PARANA,2020,9,99.0721
BRA,Brazil,PARANA,2020,10,99.0721
BRA,Brazil,PARANA,2020,11,99.0721
BRA,Brazil,PARANA,2020,12,99.0721
BRA,Brazil,PARANA,2019,1,98.7731
BRA,Brazil,PARANA,2019,2,98.7731
BRA,Brazil,PARANA,2019,3,98.7731
BRA,Brazil,PARANA,2019,4,98.7731
BRA,Brazil,PARANA,2019,5,98.7731
BRA,Brazil,PARANA,2019,6,98.7731
BRA,Brazil,PARANA,2019,7,98.7731
BRA,Brazil,PARANA,2019,8,98.7731
BRA,Brazil,PARANA,2019,9,98.7731
BRA,Brazil,PARANA,2019,10,98.7731
BRA,Brazil,PARANA,2019,11,98.7731
BRA,Brazil,PARANA,2019,12,98.7731
BRA,Brazil,PARANA,2018,1,98.558
BRA,Brazil,PARANA,2018,2,98.558
BRA,Brazil,PARANA,2018,3,98.558
BRA,Brazil,PARANA,2018,4,98.558
BRA,Brazil,PARANA,2018,5,98.558
BRA,Brazil,PARANA,2018,6,98.558
BRA,Brazil,PARANA,2018,7,98.558
BRA,Brazil,PARANA,2018,8,98.558
BRA,Brazil,PARANA,2018,9,98.558
BRA,Brazil,PARANA,2018,10,98.558
BRA,Brazil,PARANA,2018,11,98.558
BRA,Brazil,PARANA,2018,12,98.558
BRA,Brazil,PARANA,2017,1,98.1979
BRA,Brazil,PARANA,2017,2,98.1979
BRA,Brazil,PARANA,2017,3,98.1979
BRA,Brazil,PARANA,2017,4,98.1979
BRA,Brazil,PARANA,2017,5,98.1979
BRA,Brazil,PARANA,2017,6,98.1979
BRA,Brazil,PARANA,2017,7,98.1979
BRA,Brazil,PARANA,2017,8,98.1979
BRA,Brazil,PARANA,2017,9,98.1979
BRA,Brazil,PARANA,2017,10,98.1979
BRA,Brazil,PARANA,2017,11,98.1979
BRA,Brazil,PARANA,2017,12,98.1979
BRA,Brazil,PARANA,2016,1,97.9218
BRA,Brazil,PARANA,2016,2,97.9218
BRA,Brazil,PARANA,2016,3,97.9218
BRA,Brazil,PARANA,2016,4,97.9218
BRA,Brazil,PARANA,2016,5,97.9218
BRA,Brazil,PARANA,2016,6,97.9218
BRA,Brazil,PARANA,2016,7,97.9218
BRA,Brazil,PARANA,2016,8,97.9218
BRA,Brazil,PARANA,2016,9,97.9218
BRA,Brazil,PARANA,2016,10,97.9218
BRA,Brazil,PARANA,2016,11,97.9218
BRA,Brazil,PARANA,2016,12,97.9218
BRA,Brazil,PARANA,2015,1,97.7078
BRA,Brazil,PARANA,2015,2,97.7078
BRA,Brazil,PARANA,2015,3,97.7078
BRA,Brazil,PARANA,2015,4,97.7078
BRA,Brazil,PARANA,2015,5,97.7078
BRA,Brazil,PARANA,2015,6,97.7078
BRA,Brazil,PARANA,2015,7,97.7078
BRA,Brazil,PARANA,2015,8,97.7078
BRA,Brazil,PARANA,2015,9,97.7078
BRA,Brazil,PARANA,2015,10,97.7078
BRA,Brazil,PARANA,2015,11,97.7078
BRA,Brazil,PARANA,2015,12,97.7078
BRA,Brazil,PARANA,2014,1,97.4719
BRA,Brazil,PARANA,2014,2,97.4719
BRA,Brazil,PARANA,2014,3,97.4719
BRA,Brazil,PARANA,2014,4,97.4719
BRA,Brazil,PARANA,2014,5,97.4719
BRA,Brazil,PARANA,2014,6,97.4719
BRA,Brazil,PARANA,2014,7,97.4719
BRA,Brazil,PARANA,2014,8,97.4719
BRA,Brazil,PARANA,2014,9,97.4719
BRA,Brazil,PARANA,2014,10,97.4719
BRA,Brazil,PARANA,2014,11,97.4719
BRA,Brazil,PARANA,2014,12,97.4719
BRA,Brazil,PARANA,2013,1,97.2303
BRA,Brazil,PARANA,2013,2,97.2303
BRA,Brazil,PARANA,2013,3,97.2303
BRA,Brazil,PARANA,2013,4,97.2303
BRA,Brazil,PARANA,2013,5,97.2303
BRA,Brazil,PARANA,2013,6,97.2303
BRA,Brazil,PARANA,2013,7,97.2303
BRA,Brazil,PARANA,2013,8,97.2303
BRA,Brazil,PARANA,2013,9,97.2303
BRA,Brazil,PARANA,2013,10,97.2303
BRA,Brazil,PARANA,2013,11,97.2303
BRA,Brazil,PARANA,2013,12,97.2303
BRA,Brazil,PARANA,2012,1,96.9832
BRA,Brazil,PARANA,2012,2,96.9832
BRA,Brazil,PARANA,2012,3,96.9832
BRA,Brazil,PARANA,2012,4,96.9832
BRA,Brazil,PARANA,2012,5,96.9832
BRA,Brazil,PARANA,2012,6,96.9832
BRA,Brazil,PARANA,2012,7,96.9832
BRA,Brazil,PARANA,2012,8,96.9832
BRA,Brazil,PARANA,2012,9,96.9832
BRA,Brazil,PARANA,2012,10,96.9832
BRA,Brazil,PARANA,2012,11,96.9832
BRA,Brazil,PARANA,2012,12,96.9832
BRA,Brazil,PARANA,2011,1,96.73
BRA,Brazil,PARANA,2011,2,96.73
BRA,Brazil,PARANA,2011,3,96.73
BRA,Brazil,PARANA,2011,4,96.73
BRA,Brazil,PARANA,2011,5,96.73
BRA,Brazil,PARANA,2011,6,96.73
BRA,Brazil,PARANA,2011,7,96.73
BRA,Brazil,PARANA,2011,8,96.73
BRA,Brazil,PARANA,2011,9,96.73
BRA,Brazil,PARANA,2011,10,96.73
BRA,Brazil,PARANA,2011,11,96.73
BRA,Brazil,PARANA,2011,12,96.73
BRA,Brazil,PARANA,2010,1,96.471
BRA,Brazil,PARANA,2010,2,96.471
BRA,Brazil,PARANA,2010,3,96.471
BRA,Brazil,PARANA,2010,4,96.471
BRA,Brazil,PARANA,2010,5,96.471
BRA,Brazil,PARANA,2010,6,96.471
BRA,Brazil,PARANA,2010,7,96.471
BRA,Brazil,PARANA,2010,8,96.471
BRA,Brazil,PARANA,2010,9,96.471
BRA,Brazil,PARANA,2010,10,96.471
BRA,Brazil,PARANA,2010,11,96.471
BRA,Brazil,PARANA,2010,12,96.471
BRA,Brazil,PERNAMBUCO,2022,1,99.6149
BRA,Brazil,PERNAMBUCO,2022,2,99.6149
BRA,Brazil,PERNAMBUCO,2022,3,99.6149
BRA,Brazil,PERNAMBUCO,2022,4,99.6149
BRA,Brazil,PERNAMBUCO,2022,5,99.6149
BRA,Brazil,PERNAMBUCO,2022,6,99.6149
BRA,Brazil,PERNAMBUCO,2022,7,99.6149
BRA,Brazil,PERNAMBUCO,2022,8,99.6149
BRA,Brazil,PERNAMBUCO,2022,9,99.6149
BRA,Brazil,PERNAMBUCO,2022,10,99.6149
BRA,Brazil,PERNAMBUCO,2022,11,99.6149
BRA,Brazil,PERNAMBUCO,2022,12,99.6149
BRA,Brazil,PERNAMBUCO,2021,1,99.4273
BRA,Brazil,PERNAMBUCO,2021,2,99.4273
BRA,Brazil,PERNAMBUCO,2021,3,99.4273
BRA,Brazil,PERNAMBUCO,2021,4,99.4273
BRA,Brazil,PERNAMBUCO,2021,5,99.4273
BRA,Brazil,PERNAMBUCO,2021,6,99.4273
BRA,Brazil,PERNAMBUCO,2021,7,99.4273
BRA,Brazil,PERNAMBUCO,2021,8,99.4273
BRA,Brazil,PERNAMBUCO,2021,9,99.4273
BRA,Brazil,PERNAMBUCO,2021,10,99.4273
BRA,Brazil,PERNAMBUCO,2021,11,99.4273
BRA,Brazil,PERNAMBUCO,2021,12,99.4273
BRA,Brazil,PERNAMBUCO,2020,1,99.0721
BRA,Brazil,PERNAMBUCO,2020,2,99.0721
BRA,Brazil,PERNAMBUCO,2020,3,99.0721
BRA,Brazil,PERNAMBUCO,2020,4,99.0721
BRA,Brazil,PERNAMBUCO,2020,5,99.0721
BRA,Brazil,PERNAMBUCO,2020,6,99.0721
BRA,Brazil,PERNAMBUCO,2020,7,99.0721
BRA,Brazil,PERNAMBUCO,2020,8,99.0721
BRA,Brazil,PERNAMBUCO,2020,9,99.0721
BRA,Brazil,PERNAMBUCO,2020,10,99.0721
BRA,Brazil,PERNAMBUCO,2020,11,99.0721
BRA,Brazil,PERNAMBUCO,2020,12,99.0721
BRA,Brazil,PERNAMBUCO,2019,1,98.7731
BRA,Brazil,PERNAMBUCO,2019,2,98.7731
BRA,Brazil,PERNAMBUCO,2019,3,98.7731
BRA,Brazil,PERNAMBUCO,2019,4,98.7731
BRA,Brazil,PERNAMBUCO,2019,5,98.7731
BRA,Brazil,PERNAMBUCO,2019,6,98.7731
BRA,Brazil,PERNAMBUCO,2019,7,98.7731
BRA,Brazil,PERNAMBUCO,2019,8,98.7731
BRA,Brazil,PERNAMBUCO,2019,9,98.7731
BRA,Brazil,PERNAMBUCO,2019,10,98.7731
BRA,Brazil,PERNAMBUCO,2019,11,98.7731
BRA,Brazil,PERNAMBUCO,2019,12,98.7731
BRA,Brazil,PERNAMBUCO,2018,1,98.558
BRA,Brazil,PERNAMBUCO,2018,2,98.558
BRA,Brazil,PERNAMBUCO,2018,3,98.558
BRA,Brazil,PERNAMBUCO,2018,4,98.558
BRA,Brazil,PERNAMBUCO,2018,5,98.558
BRA,Brazil,PERNAMBUCO,2018,6,98.558
BRA,Brazil,PERNAMBUCO,2018,7,98.558
BRA,Brazil,PERNAMBUCO,2018,8,98.558
BRA,Brazil,PERNAMBUCO,2018,9,98.558
BRA,Brazil,PERNAMBUCO,2018,10,98.558
BRA,Brazil,PERNAMBUCO,2018,11,98.558
BRA,Brazil,PERNAMBUCO,2018,12,98.558
BRA,Brazil,PERNAMBUCO,2017,1,98.1979
BRA,Brazil,PERNAMBUCO,2017,2,98.1979
BRA,Brazil,PERNAMBUCO,2017,3,98.1979
BRA,Brazil,PERNAMBUCO,2017,4,98.1979
BRA,Brazil,PERNAMBUCO,2017,5,98.1979
BRA,Brazil,PERNAMBUCO,2017,6,98.1979
BRA,Brazil,PERNAMBUCO,2017,7,98.1979
BRA,Brazil,PERNAMBUCO,2017,8,98.1979
BRA,Brazil,PERNAMBUCO,2017,9,98.1979
BRA,Brazil,PERNAMBUCO,2017,10,98.1979
BRA,Brazil,PERNAMBUCO,2017,11,98.1979
BRA,Brazil,PERNAMBUCO,2017,12,98.1979
BRA,Brazil,PERNAMBUCO,2016,1,97.9218
BRA,Brazil,PERNAMBUCO,2016,2,97.9218
BRA,Brazil,PERNAMBUCO,2016,3,97.9218
BRA,Brazil,PERNAMBUCO,2016,4,97.9218
BRA,Brazil,PERNAMBUCO,2016,5,97.9218
BRA,Brazil,PERNAMBUCO,2016,6,97.9218
BRA,Brazil,PERNAMBUCO,2016,7,97.9218
BRA,Brazil,PERNAMBUCO,2016,8,97.9218
BRA,Brazil,PERNAMBUCO,2016,9,97.9218
BRA,Brazil,PERNAMBUCO,2016,10,97.9218
BRA,Brazil,PERNAMBUCO,2016,11,97.9218
BRA,Brazil,PERNAMBUCO,2016,12,97.9218
BRA,Brazil,PERNAMBUCO,2015,1,97.7078
BRA,Brazil,PERNAMBUCO,2015,2,97.7078
BRA,Brazil,PERNAMBUCO,2015,3,97.7078
BRA,Brazil,PERNAMBUCO,2015,4,97.7078
BRA,Brazil,PERNAMBUCO,2015,5,97.7078
BRA,Brazil,PERNAMBUCO,2015,6,97.7078
BRA,Brazil,PERNAMBUCO,2015,7,97.7078
BRA,Brazil,PERNAMBUCO,2015,8,97.7078
BRA,Brazil,PERNAMBUCO,2015,9,97.7078
BRA,Brazil,PERNAMBUCO,2015,10,97.7078
BRA,Brazil,PERNAMBUCO,2015,11,97.7078
BRA,Brazil,PERNAMBUCO,2015,12,97.7078
BRA,Brazil,PERNAMBUCO,2014,1,97.4719
BRA,Brazil,PERNAMBUCO,2014,2,97.4719
BRA,Brazil,PERNAMBUCO,2014,3,97.4719
BRA,Brazil,PERNAMBUCO,2014,4,97.4719
BRA,Brazil,PERNAMBUCO,2014,5,97.4719
BRA,Brazil,PERNAMBUCO,2014,6,97.4719
BRA,Brazil,PERNAMBUCO,2014,7,97.4719
BRA,Brazil,PERNAMBUCO,2014,8,97.4719
BRA,Brazil,PERNAMBUCO,2014,9,97.4719
BRA,Brazil,PERNAMBUCO,2014,10,97.4719
BRA,Brazil,PERNAMBUCO,2014,11,97.4719
BRA,Brazil,PERNAMBUCO,2014,12,97.4719
BRA,Brazil,PERNAMBUCO,2013,1,97.2303
BRA,Brazil,PERNAMBUCO,2013,2,97.2303
BRA,Brazil,PERNAMBUCO,2013,3,97.2303
BRA,Brazil,PERNAMBUCO,2013,4,97.2303
BRA,Brazil,PERNAMBUCO,2013,5,97.2303
BRA,Brazil,PERNAMBUCO,2013,6,97.2303
BRA,Brazil,PERNAMBUCO,2013,7,97.2303
BRA,Brazil,PERNAMBUCO,2013,8,97.2303
BRA,Brazil,PERNAMBUCO,2013,9,97.2303
BRA,Brazil,PERNAMBUCO,2013,10,97.2303
BRA,Brazil,PERNAMBUCO,2013,11,97.2303
BRA,Brazil,PERNAMBUCO,2013,12,97.2303
BRA,Brazil,PERNAMBUCO,2012,1,96.9832
BRA,Brazil,PERNAMBUCO,2012,2,96.9832
BRA,Brazil,PERNAMBUCO,2012,3,96.9832
BRA,Brazil,PERNAMBUCO,2012,4,96.9832
BRA,Brazil,PERNAMBUCO,2012,5,96.9832
BRA,Brazil,PERNAMBUCO,2012,6,96.9832
BRA,Brazil,PERNAMBUCO,2012,7,96.9832
BRA,Brazil,PERNAMBUCO,2012,8,96.9832
BRA,Brazil,PERNAMBUCO,2012,9,96.9832
BRA,Brazil,PERNAMBUCO,2012,10,96.9832
BRA,Brazil,PERNAMBUCO,2012,11,96.9832
BRA,Brazil,PERNAMBUCO,2012,12,96.9832
BRA,Brazil,PERNAMBUCO,2011,1,96.73
BRA,Brazil,PERNAMBUCO,2011,2,96.73
BRA,Brazil,PERNAMBUCO,2011,3,96.73
BRA,Brazil,PERNAMBUCO,2011,4,96.73
BRA,Brazil,PERNAMBUCO,2011,5,96.73
BRA,Brazil,PERNAMBUCO,2011,6,96.73
BRA,Brazil,PERNAMBUCO,2011,7,96.73
BRA,Brazil,PERNAMBUCO,2011,8,96.73
BRA,Brazil,PERNAMBUCO,2011,9,96.73
BRA,Brazil,PERNAMBUCO,2011,10,96.73
BRA,Brazil,PERNAMBUCO,2011,11,96.73
BRA,Brazil,PERNAMBUCO,2011,12,96.73
BRA,Brazil,PERNAMBUCO,2010,1,96.471
BRA,Brazil,PERNAMBUCO,2010,2,96.471
BRA,Brazil,PERNAMBUCO,2010,3,96.471
BRA,Brazil,PERNAMBUCO,2010,4,96.471
BRA,Brazil,PERNAMBUCO,2010,5,96.471
BRA,Brazil,PERNAMBUCO,2010,6,96.471
BRA,Brazil,PERNAMBUCO,2010,7,96.471
BRA,Brazil,PERNAMBUCO,2010,8,96.471
BRA,Brazil,PERNAMBUCO,2010,9,96.471
BRA,Brazil,PERNAMBUCO,2010,10,96.471
BRA,Brazil,PERNAMBUCO,2010,11,96.471
BRA,Brazil,PERNAMBUCO,2010,12,96.471
BRA,Brazil,PIAUI,2022,1,99.6149
BRA,Brazil,PIAUI,2022,2,99.6149
BRA,Brazil,PIAUI,2022,3,99.6149
BRA,Brazil,PIAUI,2022,4,99.6149
BRA,Brazil,PIAUI,2022,5,99.6149
BRA,Brazil,PIAUI,2022,6,99.6149
BRA,Brazil,PIAUI,2022,7,99.6149
BRA,Brazil,PIAUI,2022,8,99.6149
BRA,Brazil,PIAUI,2022,9,99.6149
BRA,Brazil,PIAUI,2022,10,99.6149
BRA,Brazil,PIAUI,2022,11,99.6149
BRA,Brazil,PIAUI,2022,12,99.6149
BRA,Brazil,PIAUI,2021,1,99.4273
BRA,Brazil,PIAUI,2021,2,99.4273
BRA,Brazil,PIAUI,2021,3,99.4273
BRA,Brazil,PIAUI,2021,4,99.4273
BRA,Brazil,PIAUI,2021,5,99.4273
BRA,Brazil,PIAUI,2021,6,99.4273
BRA,Brazil,PIAUI,2021,7,99.4273
BRA,Brazil,PIAUI,2021,8,99.4273
BRA,Brazil,PIAUI,2021,9,99.4273
BRA,Brazil,PIAUI,2021,10,99.4273
BRA,Brazil,PIAUI,2021,11,99.4273
BRA,Brazil,PIAUI,2021,12,99.4273
BRA,Brazil,PIAUI,2020,1,99.0721
BRA,Brazil,PIAUI,2020,2,99.0721
BRA,Brazil,PIAUI,2020,3,99.0721
BRA,Brazil,PIAUI,2020,4,99.0721
BRA,Brazil,PIAUI,2020,5,99.0721
BRA,Brazil,PIAUI,2020,6,99.0721
BRA,Brazil,PIAUI,2020,7,99.0721
BRA,Brazil,PIAUI,2020,8,99.0721
BRA,Brazil,PIAUI,2020,9,99.0721
BRA,Brazil,PIAUI,2020,10,99.0721
BRA,Brazil,PIAUI,2020,11,99.0721
BRA,Brazil,PIAUI,2020,12,99.0721
BRA,Brazil,PIAUI,2019,1,98.7731
BRA,Brazil,PIAUI,2019,2,98.7731
BRA,Brazil,PIAUI,2019,3,98.7731
BRA,Brazil,PIAUI,2019,4,98.7731
BRA,Brazil,PIAUI,2019,5,98.7731
BRA,Brazil,PIAUI,2019,6,98.7731
BRA,Brazil,PIAUI,2019,7,98.7731
BRA,Brazil,PIAUI,2019,8,98.7731
BRA,Brazil,PIAUI,2019,9,98.7731
BRA,Brazil,PIAUI,2019,10,98.7731
BRA,Brazil,PIAUI,2019,11,98.7731
BRA,Brazil,PIAUI,2019,12,98.7731
BRA,Brazil,PIAUI,2018,1,98.558
BRA,Brazil,PIAUI,2018,2,98.558
BRA,Brazil,PIAUI,2018,3,98.558
BRA,Brazil,PIAUI,2018,4,98.558
BRA,Brazil,PIAUI,2018,5,98.558
BRA,Brazil,PIAUI,2018,6,98.558
BRA,Brazil,PIAUI,2018,7,98.558
BRA,Brazil,PIAUI,2018,8,98.558
BRA,Brazil,PIAUI,2018,9,98.558
BRA,Brazil,PIAUI,2018,10,98.558
BRA,Brazil,PIAUI,2018,11,98.558
BRA,Brazil,PIAUI,2018,12,98.558
BRA,Brazil,PIAUI,2017,1,98.1979
BRA,Brazil,PIAUI,2017,2,98.1979
BRA,Brazil,PIAUI,2017,3,98.1979
BRA,Brazil,PIAUI,2017,4,98.1979
BRA,Brazil,PIAUI,2017,5,98.1979
BRA,Brazil,PIAUI,2017,6,98.1979
BRA,Brazil,PIAUI,2017,7,98.1979
BRA,Brazil,PIAUI,2017,8,98.1979
BRA,Brazil,PIAUI,2017,9,98.1979
BRA,Brazil,PIAUI,2017,10,98.1979
BRA,Brazil,PIAUI,2017,11,98.1979
BRA,Brazil,PIAUI,2017,12,98.1979
BRA,Brazil,PIAUI,2016,1,97.9218
BRA,Brazil,PIAUI,2016,2,97.9218
BRA,Brazil,PIAUI,2016,3,97.9218
BRA,Brazil,PIAUI,2016,4,97.9218
BRA,Brazil,PIAUI,2016,5,97.9218
BRA,Brazil,PIAUI,2016,6,97.9218
BRA,Brazil,PIAUI,2016,7,97.9218
BRA,Brazil,PIAUI,2016,8,97.9218
BRA,Brazil,PIAUI,2016,9,97.9218
BRA,Brazil,PIAUI,2016,10,97.9218
BRA,Brazil,PIAUI,2016,11,97.9218
BRA,Brazil,PIAUI,2016,12,97.9218
BRA,Brazil,PIAUI,2015,1,97.7078
BRA,Brazil,PIAUI,2015,2,97.7078
BRA,Brazil,PIAUI,2015,3,97.7078
BRA,Brazil,PIAUI,2015,4,97.7078
BRA,Brazil,PIAUI,2015,5,97.7078
BRA,Brazil,PIAUI,2015,6,97.7078
BRA,Brazil,PIAUI,2015,7,97.7078
BRA,Brazil,PIAUI,2015,8,97.7078
BRA,Brazil,PIAUI,2015,9,97.7078
BRA,Brazil,PIAUI,2015,10,97.7078
BRA,Brazil,PIAUI,2015,11,97.7078
BRA,Brazil,PIAUI,2015,12,97.7078
BRA,Brazil,PIAUI,2014,1,97.4719
BRA,Brazil,PIAUI,2014,2,97.4719
BRA,Brazil,PIAUI,2014,3,97.4719
BRA,Brazil,PIAUI,2014,4,97.4719
BRA,Brazil,PIAUI,2014,5,97.4719
BRA,Brazil,PIAUI,2014,6,97.4719
BRA,Brazil,PIAUI,2014,7,97.4719
BRA,Brazil,PIAUI,2014,8,97.4719
BRA,Brazil,PIAUI,2014,9,97.4719
BRA,Brazil,PIAUI,2014,10,97.4719
BRA,Brazil,PIAUI,2014,11,97.4719
BRA,Brazil,PIAUI,2014,12,97.4719
BRA,Brazil,PIAUI,2013,1,97.2303
BRA,Brazil,PIAUI,2013,2,97.2303
BRA,Brazil,PIAUI,2013,3,97.2303
BRA,Brazil,PIAUI,2013,4,97.2303
BRA,Brazil,PIAUI,2013,5,97.2303
BRA,Brazil,PIAUI,2013,6,97.2303
BRA,Brazil,PIAUI,2013,7,97.2303
BRA,Brazil,PIAUI,2013,8,97.2303
BRA,Brazil,PIAUI,2013,9,97.2303
BRA,Brazil,PIAUI,2013,10,97.2303
BRA,Brazil,PIAUI,2013,11,97.2303
BRA,Brazil,PIAUI,2013,12,97.2303
BRA,Brazil,PIAUI,2012,1,96.9832
BRA,Brazil,PIAUI,2012,2,96.9832
BRA,Brazil,PIAUI,2012,3,96.9832
BRA,Brazil,PIAUI,2012,4,96.9832
BRA,Brazil,PIAUI,2012,5,96.9832
BRA,Brazil,PIAUI,2012,6,96.9832
BRA,Brazil,PIAUI,2012,7,96.9832
BRA,Brazil,PIAUI,2012,8,96.9832
BRA,Brazil,PIAUI,2012,9,96.9832
BRA,Brazil,PIAUI,2012,10,96.9832
BRA,Brazil,PIAUI,2012,11,96.9832
BRA,Brazil,PIAUI,2012,12,96.9832
BRA,Brazil,PIAUI,2011,1,96.73
BRA,Brazil,PIAUI,2011,2,96.73
BRA,Brazil,PIAUI,2011,3,96.73
BRA,Brazil,PIAUI,2011,4,96.73
BRA,Brazil,PIAUI,2011,5,96.73
BRA,Brazil,PIAUI,2011,6,96.73
BRA,Brazil,PIAUI,2011,7,96.73
BRA,Brazil,PIAUI,2011,8,96.73
BRA,Brazil,PIAUI,2011,9,96.73
BRA,Brazil,PIAUI,2011,10,96.73
BRA,Brazil,PIAUI,2011,11,96.73
BRA,Brazil,PIAUI,2011,12,96.73
BRA,Brazil,PIAUI,2010,1,96.471
BRA,Brazil,PIAUI,2010,2,96.471
BRA,Brazil,PIAUI,2010,3,96.471
BRA,Brazil,PIAUI,2010,4,96.471
BRA,Brazil,PIAUI,2010,5,96.471
BRA,Brazil,PIAUI,2010,6,96.471
BRA,Brazil,PIAUI,2010,7,96.471
BRA,Brazil,PIAUI,2010,8,96.471
BRA,Brazil,PIAUI,2010,9,96.471
BRA,Brazil,PIAUI,2010,10,96.471
BRA,Brazil,PIAUI,2010,11,96.471
BRA,Brazil,PIAUI,2010,12,96.471
BRA,Brazil,RIO DE JANEIRO,2022,1,99.6149
BRA,Brazil,RIO DE JANEIRO,2022,2,99.6149
BRA,Brazil,RIO DE JANEIRO,2022,3,99.6149
BRA,Brazil,RIO DE JANEIRO,2022,4,99.6149
BRA,Brazil,RIO DE JANEIRO,2022,5,99.6149
BRA,Brazil,RIO DE JANEIRO,2022,6,99.6149
BRA,Brazil,RIO DE JANEIRO,2022,7,99.6149
BRA,Brazil,RIO DE JANEIRO,2022,8,99.6149
BRA,Brazil,RIO DE JANEIRO,2022,9,99.6149
BRA,Brazil,RIO DE JANEIRO,2022,10,99.6149
BRA,Brazil,RIO DE JANEIRO,2022,11,99.6149
BRA,Brazil,RIO DE JANEIRO,2022,12,99.6149
BRA,Brazil,RIO DE JANEIRO,2021,1,99.4273
BRA,Brazil,RIO DE JANEIRO,2021,2,99.4273
BRA,Brazil,RIO DE JANEIRO,2021,3,99.4273
BRA,Brazil,RIO DE JANEIRO,2021,4,99.4273
BRA,Brazil,RIO DE JANEIRO,2021,5,99.4273
BRA,Brazil,RIO DE JANEIRO,2021,6,99.4273
BRA,Brazil,RIO DE JANEIRO,2021,7,99.4273
BRA,Brazil,RIO DE JANEIRO,2021,8,99.4273
BRA,Brazil,RIO DE JANEIRO,2021,9,99.4273
BRA,Brazil,RIO DE JANEIRO,2021,10,99.4273
BRA,Brazil,RIO DE JANEIRO,2021,11,99.4273
BRA,Brazil,RIO DE JANEIRO,2021,12,99.4273
BRA,Brazil,RIO DE JANEIRO,2020,1,99.0721
BRA,Brazil,RIO DE JANEIRO,2020,2,99.0721
BRA,Brazil,RIO DE JANEIRO,2020,3,99.0721
BRA,Brazil,RIO DE JANEIRO,2020,4,99.0721
BRA,Brazil,RIO DE JANEIRO,2020,5,99.0721
BRA,Brazil,RIO DE JANEIRO,2020,6,99.0721
BRA,Brazil,RIO DE JANEIRO,2020,7,99.0721
BRA,Brazil,RIO DE JANEIRO,2020,8,99.0721
BRA,Brazil,RIO DE JANEIRO,2020,9,99.0721
BRA,Brazil,RIO DE JANEIRO,2020,10,99.0721
BRA,Brazil,RIO DE JANEIRO,2020,11,99.0721
BRA,Brazil,RIO DE JANEIRO,2020,12,99.0721
BRA,Brazil,RIO DE JANEIRO,2019,1,98.7731
BRA,Brazil,RIO DE JANEIRO,2019,2,98.7731
BRA,Brazil,RIO DE JANEIRO,2019,3,98.7731
BRA,Brazil,RIO DE JANEIRO,2019,4,98.7731
BRA,Brazil,RIO DE JANEIRO,2019,5,98.7731
BRA,Brazil,RIO DE JANEIRO,2019,6,98.7731
BRA,Brazil,RIO DE JANEIRO,2019,7,98.7731
BRA,Brazil,RIO DE JANEIRO,2019,8,98.7731
BRA,Brazil,RIO DE JANEIRO,2019,9,98.7731
BRA,Brazil,RIO DE JANEIRO,2019,10,98.7731
BRA,Brazil,RIO DE JANEIRO,2019,11,98.7731
BRA,Brazil,RIO DE JANEIRO,2019,12,98.7731
BRA,Brazil,RIO DE JANEIRO,2018,1,98.558
BRA,Brazil,RIO DE JANEIRO,2018,2,98.558
BRA,Brazil,RIO DE JANEIRO,2018,3,98.558
BRA,Brazil,RIO DE JANEIRO,2018,4,98.558
BRA,Brazil,RIO DE JANEIRO,2018,5,98.558
BRA,Brazil,RIO DE JANEIRO,2018,6,98.558
BRA,Brazil,RIO DE JANEIRO,2018,7,98.558
BRA,Brazil,RIO DE JANEIRO,2018,8,98.558
BRA,Brazil,RIO DE JANEIRO,2018,9,98.558
BRA,Brazil,RIO DE JANEIRO,2018,10,98.558
BRA,Brazil,RIO DE JANEIRO,2018,11,98.558
BRA,Brazil,RIO DE JANEIRO,2018,12,98.558
BRA,Brazil,RIO DE JANEIRO,2017,1,98.1979
BRA,Brazil,RIO DE JANEIRO,2017,2,98.1979
BRA,Brazil,RIO DE JANEIRO,2017,3,98.1979
BRA,Brazil,RIO DE JANEIRO,2017,4,98.1979
BRA,Brazil,RIO DE JANEIRO,2017,5,98.1979
BRA,Brazil,RIO DE JANEIRO,2017,6,98.1979
BRA,Brazil,RIO DE JANEIRO,2017,7,98.1979
BRA,Brazil,RIO DE JANEIRO,2017,8,98.1979
BRA,Brazil,RIO DE JANEIRO,2017,9,98.1979
BRA,Brazil,RIO DE JANEIRO,2017,10,98.1979
BRA,Brazil,RIO DE JANEIRO,2017,11,98.1979
BRA,Brazil,RIO DE JANEIRO,2017,12,98.1979
BRA,Brazil,RIO DE JANEIRO,2016,1,97.9218
BRA,Brazil,RIO DE JANEIRO,2016,2,97.9218
BRA,Brazil,RIO DE JANEIRO,2016,3,97.9218
